Value(ms)
853.515625
826.171875
919.921875
945.3125
894.53125
835.9375
919.921875
972.65625
876.953125
857.421875
943.359375
1013.671875
1019.53125
998.046875
849.609375
791.015625
744.140625
693.359375
677.734375
738.28125
916.015625
953.125
1068.359375
1091.796875
1000
1058.59375
1078.125
1044.921875
988.28125
1017.578125
1037.109375
917.96875
929.6875
1023.4375
1056.640625
958.984375
1027.34375
1068.359375
996.09375
919.921875
988.28125
1039.0625
943.359375
935.546875
1015.625
1037.109375
1011.71875
937.5
945.3125
964.84375
957.03125
882.8125
992.1875
1097.65625
1048.828125
949.21875
917.96875
972.65625
916.015625
835.9375
779.296875
830.078125
949.21875
1039.0625
988.28125
923.828125
990.234375
998.046875
994.140625
884.765625
865.234375
958.984375
894.53125
837.890625
822.265625
912.109375
962.890625
951.171875
892.578125
990.234375
1021.484375
990.234375
873.046875
824.21875
896.484375
886.71875
818.359375
896.484375
957.03125
953.125
869.140625
953.125
982.421875
1023.4375
935.546875
992.1875
1023.4375
1003.90625
1017.578125
943.359375
935.546875
984.375
1015.625
935.546875
888.671875
925.78125
972.65625
972.65625
869.140625
933.59375
1025.390625
1031.25
921.875
925.78125
974.609375
988.28125
902.34375
972.65625
982.421875
945.3125
851.5625
888.671875
939.453125
933.59375
875
966.796875
1021.484375
960.9375
992.1875
1025.390625
1009.765625
980.46875
869.140625
941.40625
964.84375
931.640625
849.609375
943.359375
1013.671875
992.1875
908.203125
992.1875
1037.109375
1023.4375
886.71875
923.828125
896.484375
865.234375
865.234375
990.234375
1078.125
957.03125
1048.828125
1091.796875
1105.46875
1025.390625
1070.3125
1066.40625
1037.109375
917.96875
945.3125
962.890625
1041.015625
884.765625
880.859375
996.09375
957.03125
878.90625
1050.78125
1082.03125
998.046875
957.03125
1052.734375
1082.03125
1023.4375
898.4375
912.109375
986.328125
1033.203125
925.78125
931.640625
1021.484375
1033.203125
990.234375
955.078125
994.140625
1011.71875
1001.953125
896.484375
865.234375
927.734375
1033.203125
1035.15625
917.96875
902.34375
927.734375
853.515625
828.125
921.875
917.96875
849.609375
902.34375
1035.15625
988.28125
904.296875
953.125
951.171875
876.953125
863.28125
929.6875
947.265625
853.515625
814.453125
945.3125
982.421875
1015.625
908.203125
923.828125
964.84375
996.09375
925.78125
916.015625
953.125
937.5
878.90625
925.78125
986.328125
941.40625
875
908.203125
1011.71875
912.109375
962.890625
1052.734375
1019.53125
1025.390625
1072.265625
1066.40625
976.5625
859.375
775.390625
820.3125
876.953125
873.046875
888.671875
1089.84375
1123.046875
984.375
1095.703125
1115.234375
1017.578125
875
898.4375
937.5
894.53125
830.078125
960.9375
1041.015625
1037.109375
970.703125
1039.0625
1011.71875
937.5
904.296875
968.75
1009.765625
923.828125
929.6875
978.515625
980.46875
882.8125
927.734375
980.46875
939.453125
859.375
943.359375
988.28125
1044.921875
1015.625
898.4375
947.265625
980.46875
1000
898.4375
867.1875
986.328125
1000
888.671875
951.171875
1035.15625
1041.015625
953.125
982.421875
998.046875
1035.15625
953.125
830.078125
824.21875
927.734375
1019.53125
951.171875
970.703125
1037.109375
1058.59375
966.796875
1015.625
1023.4375
998.046875
878.90625
843.75
847.65625
921.875
880.859375
988.28125
