Value(ms)
949.21875
929.6875
951.171875
917.96875
978.515625
1011.71875
1021.484375
1085.9375
1066.40625
1062.5
1064.453125
1007.8125
1007.8125
1011.71875
945.3125
974.609375
896.484375
945.3125
966.796875
990.234375
974.609375
1017.578125
1025.390625
1023.4375
1035.15625
1007.8125
1019.53125
1046.875
1017.578125
939.453125
966.796875
966.796875
914.0625
957.03125
951.171875
908.203125
939.453125
974.609375
939.453125
972.65625
980.46875
992.1875
986.328125
988.28125
1013.671875
960.9375
1001.953125
998.046875
958.984375
1003.90625
970.703125
972.65625
992.1875
964.84375
1000
990.234375
943.359375
980.46875
933.59375
939.453125
982.421875
937.5
986.328125
1029.296875
962.890625
990.234375
957.03125
953.125
988.28125
982.421875
1011.71875
1041.015625
1005.859375
1015.625
953.125
978.515625
955.078125
890.625
863.28125
865.234375
873.046875
853.515625
904.296875
937.5
939.453125
976.5625
1009.765625
968.75
986.328125
968.75
929.6875
958.984375
953.125
898.4375
845.703125
900.390625
880.859375
912.109375
951.171875
974.609375
951.171875
958.984375
945.3125
896.484375
894.53125
884.765625
849.609375
855.46875
837.890625
830.078125
861.328125
884.765625
888.671875
925.78125
937.5
937.5
955.078125
933.59375
892.578125
882.8125
857.421875
859.375
865.234375
847.65625
875
865.234375
835.9375
871.09375
863.28125
841.796875
880.859375
871.09375
832.03125
867.1875
857.421875
845.703125
876.953125
871.09375
849.609375
876.953125
861.328125
833.984375
802.734375
787.109375
804.6875
806.640625
871.09375
898.4375
910.15625
955.078125
966.796875
962.890625
919.921875
949.21875
966.796875
923.828125
939.453125
943.359375
972.65625
958.984375
998.046875
1003.90625
968.75
988.28125
1003.90625
962.890625
988.28125
960.9375
943.359375
966.796875
945.3125
974.609375
962.890625
908.203125
957.03125
941.40625
929.6875
972.65625
943.359375
978.515625
1011.71875
972.65625
992.1875
984.375
943.359375
957.03125
978.515625
949.21875
980.46875
949.21875
958.984375
955.078125
914.0625
960.9375
978.515625
919.921875
957.03125
919.921875
927.734375
933.59375
894.53125
925.78125
921.875
886.71875
900.390625
878.90625
873.046875
855.46875
808.59375
826.171875
837.890625
867.1875
896.484375
894.53125
929.6875
951.171875
910.15625
939.453125
912.109375
896.484375
878.90625
910.15625
933.59375
912.109375
933.59375
949.21875
937.5
939.453125
921.875
894.53125
882.8125
875
886.71875
888.671875
904.296875
910.15625
886.71875
875
861.328125
863.28125
865.234375
880.859375
916.015625
933.59375
925.78125
937.5
941.40625
912.109375
929.6875
900.390625
884.765625
910.15625
892.578125
910.15625
904.296875
884.765625
906.25
904.296875
886.71875
902.34375
902.34375
910.15625
916.015625
896.484375
921.875
931.640625
912.109375
927.734375
916.015625
900.390625
917.96875
876.953125
863.28125
808.59375
787.109375
783.203125
759.765625
787.109375
810.546875
814.453125
853.515625
878.90625
878.90625
888.671875
902.34375
900.390625
912.109375
935.546875
925.78125
933.59375
953.125
929.6875
951.171875
945.3125
925.78125
953.125
960.9375
935.546875
986.328125
964.84375
955.078125
962.890625
949.21875
945.3125
945.3125
910.15625
951.171875
937.5
884.765625
896.484375
916.015625
925.78125
947.265625
968.75
980.46875
964.84375
982.421875
1003.90625
1000
992.1875
958.984375
