Value(ms)
1109.375
937.5
937.5
1828.125
1578.125
1296.875
1812.5
1734.375
2015.625
1390.625
703.125
1406.25
1625
2125
1671.875
2375
1656.25
1375
937.5
1234.375
2031.25
1703.125
1656.25
1343.75
2937.5
1296.875
1796.875
1359.375
2281.25
1968.75
1609.375
2328.125
1625
1609.375
687.5
1421.875
1890.625
1859.375
1875
1062.5
906.25
2062.5
1562.5
1562.5
640.625
3265.625
1843.75
1515.625
2171.875
1281.25
2125
1578.125
2156.25
1718.75
640.625
890.625
1750
2296.875
1687.5
1515.625
1765.625
859.375
640.625
1171.875
1828.125
1609.375
1890.625
2015.625
1843.75
1812.5
1484.375
1921.875
1968.75
2468.75
1343.75
1734.375
1218.75
2203.125
1375
765.625
859.375
1078.125
640.625
1390.625
1750
1406.25
2156.25
2203.125
1375
2046.875
1906.25
1859.375
2000
2031.25
1546.875
1187.5
1156.25
1375
2109.375
1171.875
1703.125
2015.625
1906.25
1671.875
1671.875
1828.125
1500
671.875
1468.75
1500
2140.625
1453.125
734.375
1343.75
2250
1656.25
1671.875
1890.625
2343.75
1421.875
1937.5
2109.375
1453.125
796.875
1265.625
1296.875
921.875
1671.875
2062.5
1109.375
1765.625
1484.375
1687.5
1312.5
1609.375
2828.125
1937.5
1765.625
2000
1312.5
2203.125
2000
1843.75
1812.5
1921.875
1640.625
2046.875
1296.875
2078.125
1515.625
1671.875
1750
1968.75
1781.25
1984.375
1593.75
1625
2140.625
1296.875
1890.625
1750
1593.75
1843.75
2328.125
1093.75
1875
843.75
1765.625
3812.5
1265.625
1625
1437.5
4187.5
1875
1875
1593.75
812.5
1640.625
1343.75
1796.875
