Value(rpm)
52.6027397260274
51.5954162393232
50.6418067831111
49.7534137238466
48.9400601709554
48.2103125706208
47.5719003576549
47.0321312910778
46.5983078557282
46.2781562670859
46.0802859282276
46.0147046264405
46.0934246273257
46.3312090167564
46.7465290904218
47.3628371092957
48.2103125706208
49.3283289548992
50.7690387804081
52.6027397260274
54.9088039789967
57.7219156131508
61.0647675739205
64.9552581784869
69.3949387149453
74.3516828225679
79.7350464060093
85.3646064576369
90.9362554338587
96
100
100
100
100
100
99.2061797891789
95.4897221751375
91.1625028677086
86.4862107421595
81.6798550543733
76.912306175348
72.3040597147494
67.9340827626814
63.8484983405244
60.0690804143049
56.6005572046247
53.436403625191
50.5631806218626
47.9636443585481
45.6188900422024
43.5097762738167
41.6178337120937
39.9258161759032
38.4180117902746
37.0803991917892
35.9007091364772
34.8684339810513
33.9748150760203
33.2127933947318
32.5728072883395
32.0396263737088
31.6000529413697
31.2432584709863
30.960264459125
30.7435479936932
30.5867372833442
30.4843728498599
30.4317171471002
30.4246001968814
30.4592921918783
30.5323963956526
30.6407573881458
30.7813809727835
30.951363021923
31.1478252894029
31.3678568315427
31.6084601998716
31.8665020343979
32.1386681184732
32.4214233689924
32.7109776338848
33.003258548927
33.2938930550598
33.5781994732429
33.8511922444745
34.1076015273957
34.3419283213618
34.5507555159791
34.7351047908257
34.8966994931847
35.0374457014856
35.1594076296218
35.2647837786427
35.3558845403884
35.4351118608106
35.5049414698821
35.5679080872339
35.6265939240403
35.6836207271213
35.7416455545455
35.8033604360762
35.8714960587645
35.9488296296623
36.0381971058187
36.1425100486823
36.2647774589444
36.4081330834027
36.575868864479
36.7714754355756
36.9986908658096
37.2615592461364
37.5645012142396
37.9120380754684
38.3060171676294
38.7469436474149
39.2355194579801
39.7726479537472
40.3594267672951
40.9971416089058
41.6872605589993
42.4314283946975
43.2314604539808
44.0893354835104
45.007186837836
45.9872912965559
47.0320546399323
48.1439929702319
49.3257085835919
50.5798589840194
51.9091173869471
53.316124371283
54.8034625745099
56.3735901748269
58.0287178889576
59.7706948746809
61.6008722357937
63.5199392141226
65.5277287468906
67.6229894618394
69.8031220153176
72.0638791179791
74.3990308346496
76.8
79.2498499711993
81.7031578523804
84.0973052493603
86.3570979921074
88.3957022843534
90.1173267602244
91.4219983352774
92.2124796253955
92.4028948310242
91.9280495755399
90.7549566262923
88.9522003653291
86.6736523073759
84.0727803773073
81.2880934813354
78.4369395982817
75.6136491892625
72.8906858431899
70.3215171884627
67.944211546087
65.7851105573015
63.8622241728912
62.1882091337754
60.7729306486201
59.6256896781092
58.7572477673919
58.1818181818182
57.9070038010026
57.8996104340242
58.1221192213956
58.5420184753714
59.1292833989417
59.8543244387884
60.6862548362012
61.5914166763993
62.5321777949664
63.4660772347706
64.3454544340528
65.1177390195514
65.726588585409
66.1140208960513
66.2255579720814
66.0575555678947
65.6581810612553
65.0808578430944
64.3791377658687
63.6043877599106
62.8043644716203
62.0226037813353
61.2984898991679
60.6678572003726
60.1640019117197
59.8190265067569
59.6654988505329
59.7384793421105
60.0780591585318
60.7326783461776
61.7563185339074
63.1539072004221
64.9041751305205
66.9860084727814
69.3738961260625
72.0325358987559
74.9106731566129
77.9342935150082
80.9997972956523
83.9685296363237
86.6649519243243
88.8954680250337
90.5770126658918
91.7101030201964
92.3221413794352
92.4628478166424
92.1985366187029
91.6058296762755
90.7657691657221
89.7589991309083
88.6623464682038
87.5468430549578
86.4704232151295
85.4292573491617
84.3915636364929
83.3283271478097
82.2135282111986
81.0242852753156
79.7411099088507
78.3482194234351
76.8338515077725
75.1905262008437
73.4152052160646
71.509307997112
69.4785578868952
67.3326492997203
65.0847457627119
62.7611936928787
60.425714334399
58.1375927074425
55.9412677618669
53.8686101727868
51.9414311848456
50.1738927285196
48.5746513541273
47.14867971438
45.8987771353416
44.8268177003221
43.9348020978615
43.2257877279657
42.7047773517168
42.379655585263
42.2622802950963
42.3698695269598
42.726885279249
43.3677234291593
44.3407130528668
45.7142857142857
47.5684079333527
49.9401900672322
52.8619747255004
56.3714818239017
60.5027222941269
65.2710159475888
70.6487717639277
76.5289136232667
82.6759071611968
88.6735222487066
93.9066795115762
97.857989434974
100
100
100
99.0022738810982
96.4041803702709
93.2277105277408
89.7559107694129
86.2220481049605
82.8048659842547
79.633963399568
76.8
74.3470064685254
72.2341637673059
70.4118336367306
68.8403080695817
67.4874856420882
66.3271727359491
65.3378219199809
64.501581524199
63.8035702374444
63.2313167406785
62.7743219376238
62.423713310987
62.1719692203953
62.0126967805659
61.9404511020154
61.9507680327309
62.0440451617877
62.2255591759999
62.5016120265186
62.879524843683
63.3678509144665
63.9766377480967
64.7177533619489
65.6052972406252
66.65612397829
67.8905184998052
69.3330776785425
71.0138768535597
72.9698036990645
75.2170348769369
77.7135133856889
80.3952065547147
83.1759620168737
85.942096614777
88.5490637728174
90.8222817312166
92.5645534073334
93.5719999025228
93.6585365853659
92.7307699007555
90.9365574844963
88.5003418232942
85.6454391831513
82.572054939551
79.4460561451811
76.3964772213312
73.5186763312148
70.8803370877735
68.5283411898411
66.4953960179287
64.8059620989818
63.4814602275434
62.5450063481294
62.0261076002449
61.9632070037127
62.3492830339457
63.1316319485879
64.2651795211254
65.7087128445991
67.4191788975745
69.3462469994176
71.4269475512388
73.5805758715838
75.704508180366
77.672108526814
79.3343876301116
80.5310268904791
81.1895648061663
81.3447703607462
81.0561524203962
80.3973105135415
79.4488861624621
78.2924371475606
77.0058195974847
75.6602496934077
74.3189150033678
73.0368436131288
71.8616975153764
70.835195532813
69.9949522231555
69.3716610772947
68.9540468772467
68.7128648672241
68.6223296714233
68.6591022175627
68.8013490984904
69.0279951720415
69.3181295234229
69.6505437153437
70.0033952179647
70.3539993126092
70.6787600140674
70.9532544669293
71.1525963378091
71.2652363210593
71.3062836976031
71.2944322795293
71.2486520056848
71.1879584836546
71.131282991221
71.097443615182
71.105216431248
71.1735060987673
71.3216179372832
71.5696385399898
71.9389395620448
72.4528301886792
73.1270819327019
73.9381462140092
74.850790076561
75.8267772172962
76.8238672604708
77.795199559671
78.6891846308407
79.450049963776
80.0191804341775
80.3373429098806
