Value(ms)
1140.625
625
1796.875
1750
1593.75
1140.625
781.25
656.25
1031.25
906.25
984.375
687.5
687.5
921.875
1312.5
656.25
781.25
968.75
828.125
640.625
968.75
750
859.375
843.75
828.125
750
890.625
734.375
1750
890.625
656.25
812.5
843.75
1500
750
1671.875
875
734.375
656.25
1031.25
718.75
875
734.375
875
640.625
812.5
1265.625
828.125
906.25
703.125
1500
625
1031.25
734.375
1375
1500
1000
734.375
1031.25
1687.5
1625
718.75
781.25
843.75
734.375
921.875
640.625
1046.875
656.25
781.25
828.125
781.25
781.25
734.375
906.25
1000
828.125
968.75
750
937.5
1000
796.875
640.625
1250
1437.5
625
1062.5
703.125
796.875
812.5
1125
765.625
625
1015.625
656.25
906.25
843.75
718.75
812.5
640.625
984.375
750
1078.125
859.375
796.875
906.25
718.75
656.25
953.125
796.875
812.5
671.875
812.5
781.25
703.125
1062.5
1484.375
812.5
625
968.75
703.125
750
781.25
781.25
796.875
703.125
1343.75
1750
750
765.625
843.75
1625
984.375
671.875
1390.625
1562.5
1703.125
1750
1859.375
750
890.625
687.5
1656.25
1562.5
703.125
843.75
687.5
718.75
921.875
859.375
828.125
609.375
859.375
812.5
875
656.25
968.75
890.625
687.5
875
812.5
734.375
1531.25
1000
718.75
1640.625
781.25
984.375
687.5
984.375
1750
984.375
796.875
859.375
1625
843.75
937.5
703.125
718.75
1296.875
1296.875
656.25
609.375
1734.375
828.125
609.375
984.375
750
859.375
1015.625
687.5
1843.75
687.5
843.75
859.375
750
828.125
656.25
1078.125
921.875
1687.5
750
796.875
953.125
890.625
609.375
1015.625
656.25
812.5
703.125
1500
1437.5
656.25
734.375
921.875
765.625
640.625
1406.25
1078.125
765.625
671.875
906.25
734.375
1437.5
984.375
609.375
1562.5
1218.75
1171.875
1578.125
1484.375
796.875
703.125
796.875
843.75
1531.25
609.375
1125
750
687.5
859.375
781.25
812.5
1421.875
765.625
812.5
828.125
640.625
1515.625
1546.875
937.5
796.875
2187.5
1031.25
609.375
859.375
828.125
671.875
906.25
781.25
765.625
937.5
859.375
875
796.875
859.375
1046.875
718.75
1046.875
687.5
1484.375
1203.125
1390.625
781.25
671.875
1171.875
843.75
875
906.25
812.5
718.75
2031.25
1375
1890.625
1421.875
953.125
750
1406.25
984.375
718.75
890.625
734.375
781.25
750
765.625
906.25
703.125
812.5
687.5
1828.125
1562.5
718.75
968.75
734.375
734.375
1046.875
1046.875
1750
1734.375
1203.125
625
656.25
