sessionId,edge_feature
10,0.739090802
10,0.83211676
10,0.829412854
10,0.767679848
10,0.755439925
10,0.850457953
10,0.852325109
10,0.841944783
10,0.895360789
10,0.794212038
11,0.85236156
11,0.879718492
11,0.820906211
11,0.828933925
11,0.862788799
11,0.904027697
11,0.789648566
11,0.778299239
11,0.905346341
11,0.902149846
11,0.818798523
11,0.754430012
11,0.798722554
11,0.734477203
11,0.827702494
11,0.851736307
11,0.884341461
11,0.80164359
11,0.791155818
11,0.733841937
11,0.811476629
11,0.793251526
11,0.771404265
11,0.768700822
11,0.774642161
11,0.774400542
11,0.804785688
11,0.727177281
11,0.758649541
11,0.73967216
11,0.795942014
11,0.769560826
11,0.723646738
11,0.776000883
11,0.84891119
11,0.807330602
11,0.795744938
11,0.885701316
11,0.724862518
11,0.859856425
11,0.726886088
11,0.75568092
11,0.732836238
11,0.772651993
11,0.759808723
11,0.73412989
11,0.895487072
11,0.77533181
11,0.774937672
11,0.82124757
11,0.818675682
12,0.93023567
12,0.946076156
12,0.946144591
12,0.857016996
12,0.926487169
12,0.903989387
12,0.820804062
12,0.875940888
12,0.887036573
12,0.918921917
12,0.781623526
12,0.746586407
12,0.773712236
12,0.808404925
12,0.828062004
12,0.902340668
12,0.78891754
12,0.785907913
12,0.770333338
12,0.753499446
12,0.744882517
12,0.728580448
12,0.743580928
12,0.765283044
12,0.773810464
12,0.729113257
12,0.772014538
12,0.721267847
12,0.747584462
12,0.828357301
12,0.769701496
12,0.758955872
12,0.763548576
12,0.803649154
12,0.794756432
12,0.751289994
12,0.878694518
12,0.748706715
12,0.734922872
12,0.769789473
12,0.742458512
12,0.749225507
12,0.886632555
12,0.773493472
12,0.761866187
12,0.790290483
12,0.727516553
12,0.752608278
12,0.778282595
12,0.726923777
12,0.895179656
12,0.720161414
12,0.74586625
12,0.724862296
12,0.794583103
12,0.863889183
12,0.857483434
12,0.886030926
13,0.864132484
13,0.843032053
13,0.725270542
13,0.80068415
13,0.870827521
13,0.738283355
13,0.741831473
13,0.877447989
13,0.745546415
13,0.765234152
13,0.739592979
13,0.756988279
13,0.746972271
13,0.733168522
13,0.831358536
13,0.784698498
13,0.726787881
13,0.890281237
13,0.863158072
13,0.82211624
13,0.812006006
13,0.75326454
13,0.7670698
13,0.748509797
13,0.857361478
13,0.787119111
13,0.782990608
13,0.757610093
13,0.731007481
13,0.754218208
13,0.72848377
13,0.760240759
13,0.936005185
13,0.894610067
13,0.725929374
13,0.783007775
13,0.74891634
13,0.745609176
13,0.721502287
13,0.728266232
13,0.73864769
13,0.768405824
13,0.946860823
13,0.778549743
13,0.780480026
13,0.758137073
13,0.742123313
13,0.82236162
13,0.842155272
13,0.924533334
13,0.91948541
13,0.892114787
14,0.909848191
14,0.787994976
14,0.739057484
14,0.858898097
14,0.879847887
14,0.823811547
14,0.777616412
14,0.916243241
14,0.792973006
14,0.742437867
14,0.796667692
14,0.786195144
14,0.76938768
14,0.857820684
14,0.832112656
14,0.87864246
14,0.78483001
14,0.861184107
14,0.769499403
14,0.826485262
14,0.761049234
14,0.812293733
14,0.779442484
14,0.725478408
14,0.773714551
14,0.829180348
14,0.783717302
14,0.750951334
14,0.849626166
14,0.882197148
14,0.865477515
14,0.725161887
15,0.753690263
15,0.753827561
15,0.736808921
15,0.737355833
15,0.733223616
15,0.795624906
15,0.805116023
15,0.766748647
15,0.853781243
15,0.722039387
15,0.910149443
15,0.823418996
16,0.894521527
16,0.761314233
16,0.733282821
16,0.772050733
16,0.727974789
16,0.755020769
16,0.791397938
16,0.751768387
16,0.7329382
16,0.774095486
16,0.733762225
16,0.755931119
16,0.770674529
16,0.78489374
16,0.828366453
16,0.743547762
16,0.750215698
16,0.809159607
16,0.77154196
16,0.758696776
16,0.812368546
16,0.886961324
16,0.733648118
16,0.764000068
16,0.796336079
16,0.917588085
16,0.873582996
16,0.74110359
17,0.921293323
17,0.805985441
17,0.757640351
17,0.812896455
17,0.757432725
17,0.794280339
17,0.820723482
17,0.781423773
17,0.822445956
17,0.841460057
17,0.780632667
17,0.800784703
17,0.810226382
17,0.799030098
17,0.73984795
17,0.746975593
17,0.730738602
17,0.765293768
17,0.737764041
17,0.749676764
17,0.834939451
17,0.784825186
17,0.73532234
17,0.783399475
17,0.726365493
17,0.759449021
17,0.779249252
17,0.728825269
17,0.777598428
17,0.730373697
17,0.729858565
17,0.990918852
17,0.74246178
17,0.782399403
17,0.732199332
17,0.779784306
17,0.726627205
17,0.745791996
17,0.995187974
17,0.995156896
18,0.952431458
18,0.899940589
18,0.897474329
18,0.851058661
18,0.898967388
18,0.891968134
18,0.761424067
18,0.791423139
18,0.858736262
18,0.885146812
18,0.826257698
18,0.789397473
18,0.741616022
18,0.80573367
18,0.8238695
18,0.759364258
18,0.80806794
18,0.774064295
18,0.791797212
18,0.743810279
18,0.767525621
18,0.771609321
18,0.728502292
18,0.75449493
18,0.801257781
18,0.802910806
18,0.770315489
18,0.760046518
18,0.806211854
18,0.795458627
18,0.754809033
18,0.783523851
18,0.72444915
18,0.812064521
18,0.808578679
18,0.725438744
18,0.826787528
18,0.791602294
18,0.796870433
18,0.724532044
18,0.800988736
18,0.746484624
18,0.779858057
18,0.818868194
18,0.857345267
18,0.805513537
18,0.871426067
18,0.790937768
18,0.858443673
18,0.812381291
18,0.893257091
18,0.884935717
18,0.880159391
18,0.874857262
18,0.860872274
18,0.803222357
18,0.738103678
18,0.76234255
18,0.721202541
18,0.809352541
18,0.773515326
18,0.870445644
18,0.871114054
18,0.867646881
18,0.862488573
18,0.816325559
18,0.762986151
18,0.779092944
18,0.78404303
18,0.991488384
18,0.782911614
18,0.814094503
18,0.796412765
18,0.843559317
18,0.84610453
18,0.765766318
18,0.744808247
18,0.858692398
18,0.833964711
18,0.86325614
18,0.87825273
18,0.874266821
18,0.871325355
18,0.859853593
18,0.810715515
18,0.726940368
18,0.759309265
18,0.79452923
18,0.777061138
18,0.996044718
18,0.99597542
18,0.847005809
19,0.779371505
19,0.80997606
19,0.723708775
19,0.841837476
19,0.74503492
19,0.754912903
19,0.799377108
19,0.784491245
19,0.814704367
19,0.848410433
19,0.789523067
19,0.766383563
19,0.767954755
19,0.781235718
19,0.746871316
19,0.77215317
19,0.842599043
19,0.804611253
19,0.800088527
20,0.873671866
20,0.736463696
20,0.752169009
20,0.742716365
20,0.72025802
20,0.753044516
20,0.744725221
20,0.827738613
20,0.723722057
20,0.740869876
20,0.727618511
20,0.757123646
20,0.81064396
20,0.779521716
20,0.736123414
20,0.725749253
20,0.847610717
20,0.730960613
20,0.895916304
20,0.737417177
20,0.845471061
20,0.786956674
20,0.850300758
20,0.777445946
20,0.895272043
20,0.898263181
20,0.728909742
21,0.839805233
21,0.961324631
21,0.807259179
21,0.819381944
21,0.847392577
21,0.752715567
21,0.802325159
21,0.8488266
22,0.803113998
22,0.829793052
22,0.742492946
22,0.733336316
22,0.759430567
22,0.761186073
22,0.88858907
22,0.87558785
22,0.839181896
22,0.780210683
22,0.759819047
22,0.722077607
22,0.723460996
22,0.731690534
22,0.759223148
22,0.774105601
22,0.73816186
22,0.746066441
22,0.812767217
22,0.840746159
23,0.7291252
23,0.754502072
23,0.7390107
23,0.830966502
23,0.768281312
23,0.736099853
23,0.772919996
23,0.723185323
23,0.777942021
23,0.769372537
23,0.791703737
23,0.809374919
23,0.868998016
23,0.746110659
23,0.813923624
23,0.725413259
23,0.839488082
23,0.753303749
23,0.723314613
23,0.809829332
23,0.789446384
23,0.740467536
23,0.7522669
23,0.741951779
23,0.738944074
23,0.756374631
23,0.774565556
23,0.788327395
23,0.791423302
23,0.725202568
23,0.830281147
23,0.84671515
23,0.825264942
23,0.861749432
24,0.813883992
24,0.912436686
24,0.843577123
24,0.830206482
24,0.907510366
24,0.871680937
24,0.734902216
24,0.766478694
24,0.848771499
24,0.835132928
24,0.809886355
24,0.729888117
24,0.789299133
24,0.80146336
24,0.835076553
24,0.746265549
24,0.863668065
24,0.801078454
24,0.788781707
24,0.862750489
24,0.772845991
24,0.788002986
24,0.879139297
24,0.768603822
24,0.722799226
24,0.86564238
24,0.928152285
24,0.741436766
24,0.736778044
24,0.744923291
24,0.888629728
24,0.933567606
24,0.785058391
24,0.813420796
24,0.75723597
24,0.852408454
24,0.789156331
24,0.758247113
24,0.803551069
24,0.775293488
24,0.777172533
24,0.818254691
24,0.744565052
24,0.843220119
24,0.768503576
24,0.80395269
24,0.73068998
24,0.871768045
24,0.887632381
24,0.746561694
24,0.895180099
24,0.905255549
24,0.771097766
25,0.766107522
25,0.769025689
25,0.738478039
25,0.73845796
25,0.752465393
25,0.729135811
25,0.721037815
25,0.72167415
25,0.738839302
25,0.769908441
25,0.722827127
25,0.789717225
25,0.780503634
25,0.825995579
25,0.742750156
25,0.77863611
25,0.732083137
25,0.730015668
25,0.838250851
25,0.84721067
25,0.816880219
25,0.830091114
25,0.831564009
26,0.737499805
26,0.779258103
26,0.794242471
26,0.772397535
26,0.743422613
26,0.720474299
26,0.73751371
26,0.726526585
26,0.801699451
26,0.805265182
26,0.850008256
26,0.760663296
26,0.734451196
26,0.80637645
26,0.831016015
26,0.749105142
26,0.728230278
26,0.726417426
26,0.723114085
26,0.825903822
26,0.849189936
26,0.856402507
26,0.749349335
26,0.734158694
26,0.723791465
26,0.840470579
26,0.859063648
27,0.874461301
27,0.727594568
27,0.762461636
27,0.819015245
27,0.904363442
27,0.868390533
27,0.738759578
27,0.733735335
27,0.732203004
27,0.770711752
27,0.79743653
27,0.754776125
27,0.747060087
27,0.810354577
27,0.74198648
27,0.792193122
27,0.836495059
27,0.73366772
27,0.806084317
27,0.853271969
27,0.835120447
27,0.76060581
27,0.821395643
27,0.788096051
27,0.899199337
27,0.783360462
27,0.866769503
27,0.891939716
27,0.738885012
27,0.773008807
27,0.735273291
27,0.814582591
27,0.74267777
27,0.7621267
27,0.90040088
27,0.828813281
27,0.758385346
28,0.933863652
28,0.863076133
28,0.883364219
28,0.823718684
28,0.916710678
28,0.877676072
28,0.777306523
28,0.776138922
28,0.848958108
28,0.794479326
28,0.73346992
28,0.827192363
28,0.848369247
28,0.721091802
28,0.735685356
28,0.841965454
28,0.902557036
28,0.851163928
28,0.76298019
28,0.740719513
28,0.773583258
28,0.797183843
28,0.780988653
28,0.823397284
28,0.771008402
28,0.779261098
28,0.727093246
28,0.792414091
28,0.723612993
28,0.89865166
28,0.781411357
28,0.84015862
28,0.801972583
28,0.806999949
28,0.720732473
28,0.779213474
28,0.917081601
28,0.894680907
28,0.857173974
28,0.82579836
28,0.840856133
28,0.79432091
28,0.795436572
28,0.794178014
28,0.918344517
28,0.748373951
28,0.736733597
28,0.811397395
28,0.788761306
28,0.79973497
28,0.734591661
28,0.838737922
28,0.7942153
28,0.784555473
28,0.76671262
28,0.778321021
28,0.726010121
28,0.892078412
28,0.72779484
28,0.927800475
28,0.871711816
28,0.899813924
28,0.858327102
28,0.848479334
28,0.780764419
28,0.779814359
28,0.740330717
28,0.825061221
28,0.812607284
28,0.948875098
28,0.90379524
28,0.828651816
29,0.891307131
29,0.913014712
29,0.83280211
29,0.796948383
29,0.919190832
29,0.807845236
29,0.72047456
29,0.782167038
29,0.812654292
29,0.854901373
29,0.792092534
29,0.764809122
29,0.827550791
29,0.728308777
29,0.910953548
29,0.8713862
29,0.803083074
29,0.729714014
29,0.773530555
29,0.779343085
29,0.741556442
29,0.828068076
29,0.7673696
29,0.769895592
29,0.80104671
29,0.78892692
29,0.73793132
29,0.782901929
29,0.725184847
29,0.78211633
29,0.808709658
29,0.80364909
29,0.825635841
29,0.775492549
29,0.757823671
29,0.821327895
29,0.726288247
29,0.797722115
29,0.723473782
29,0.748809957
29,0.720262601
29,0.743754209
29,0.888804869
29,0.868798264
29,0.90237845
29,0.794149696
30,0.932710312
30,0.935586047
30,0.965984393
30,0.903199473
30,0.976442931
30,0.956885105
30,0.872967206
30,0.920453597
30,0.945354176
30,0.952081151
30,0.911797911
30,0.934558021
30,0.945414812
30,0.904055224
30,0.869549591
30,0.88175266
30,0.944031547
30,0.904767098
30,0.919968975
30,0.853045134
30,0.916574054
30,0.859253971
30,0.862700701
30,0.89242063
30,0.84108455
30,0.821451764
30,0.9565356
30,0.854909542
30,0.779041881
30,0.841515406
30,0.803151015
30,0.840632972
30,0.777598458
30,0.808899596
30,0.924880018
30,0.77287854
30,0.866900581
30,0.887731914
30,0.897642426
30,0.854994911
30,0.819630916
30,0.976653962
30,0.887020729
30,0.975680184
30,0.79161865
30,0.813736983
30,0.863278846
30,0.822481704
30,0.8406132
30,0.771735693
30,0.84964724
30,0.955845914
30,0.807396969
30,0.954221625
30,0.83755886
30,0.738899968
30,0.725383794
30,0.7708465
30,0.833193275
30,0.731758189
30,0.914946239
30,0.870424403
30,0.723424437
30,0.843931226
30,0.783808056
30,0.780519595
30,0.748218277
30,0.88308208
30,0.729529771
30,0.838876108
30,0.783420297
30,0.876333184
30,0.821868833
30,0.9124812
30,0.747848369
30,0.883621136
30,0.790238133
30,0.817203753
30,0.892989149
30,0.949170096
30,0.808656369
30,0.824730421
30,0.950157184
30,0.908911271
31,0.757447718
31,0.862082957
31,0.751800383
31,0.727982549
31,0.836950958
31,0.800086622
31,0.769009813
31,0.743138947
31,0.73457881
31,0.798055406
31,0.808043625
31,0.728015367
31,0.740196526
31,0.781371839
31,0.728975202
31,0.767308439
31,0.765978176
31,0.90776637
31,0.800831938
32,0.808776942
32,0.736485483
32,0.728106206
32,0.78017614
32,0.772379099
32,0.835504912
32,0.836254665
32,0.751376572
32,0.732075129
32,0.753970533
32,0.746848894
32,0.728178878
32,0.792585162
32,0.725503091
32,0.721094294
32,0.725719386
32,0.787618313
32,0.788723035
32,0.773310204
32,0.766232525
32,0.758997088
32,0.744963567
32,0.724999682
32,0.855203444
32,0.811797058
32,0.912435253
32,0.842909214
33,0.935465072
33,0.937441069
33,0.919531016
33,0.919275341
33,0.943352321
33,0.953406557
33,0.857661677
33,0.862146452
33,0.938315829
33,0.937060097
33,0.908787765
33,0.870182331
33,0.861778522
33,0.850656936
33,0.783415378
33,0.922523043
33,0.934292208
33,0.879288131
33,0.88392121
33,0.799602171
33,0.902474683
33,0.734281261
33,0.884805942
33,0.803655655
33,0.83933598
33,0.808116195
33,0.779505634
33,0.853504013
33,0.792799516
33,0.848241484
33,0.857035897
33,0.771231476
33,0.773064757
33,0.741104196
33,0.846032531
33,0.803803819
33,0.92791644
33,0.721138762
33,0.758186961
33,0.775926594
33,0.75129147
33,0.803664725
33,0.790023363
33,0.743389916
33,0.909947378
33,0.842147062
33,0.831940686
33,0.819088019
33,0.754908074
33,0.79837859
33,0.826225512
33,0.883004236
33,0.873340799
33,0.736732302
33,0.759211027
33,0.802504969
33,0.780073836
33,0.799548145
33,0.757561143
33,0.798788034
33,0.814213837
33,0.766238231
33,0.928453806
33,0.87871824
33,0.885324119
33,0.87124246
33,0.826767733
33,0.901239156
33,0.861901513
33,0.917874322
33,0.869253458
33,0.731946638
33,0.894811672
33,0.840763391
33,0.837176348
33,0.870196861
33,0.86281912
33,0.850829236
33,0.903012993
33,0.831815584
33,0.781241136
33,0.792758301
33,0.740797892
33,0.86083315
33,0.838593514
33,0.836106983
33,0.818352275
33,0.875706951
33,0.861032965
33,0.882120003
33,0.859646741
33,0.788669105
33,0.732251003
33,0.8414722
33,0.754688795
33,0.744360526
33,0.734343608
33,0.743903192
33,0.882512831
33,0.917281227
33,0.809088913
33,0.785684939
33,0.844564616
33,0.829403045
33,0.865444437
33,0.789580154
33,0.743559527
33,0.838671845
33,0.739716419
33,0.773892801
33,0.753590988
33,0.872978905
33,0.816993562
33,0.937065779
33,0.780196265
33,0.772090161
33,0.836581127
33,0.826379029
33,0.865575877
33,0.815474098
33,0.74474964
33,0.746516289
33,0.777616557
33,0.771873746
33,0.766564501
33,0.806978755
33,0.919493118
33,0.956269525
33,0.891030344
34,0.973284352
34,0.919095655
34,0.931160219
34,0.921660368
34,0.945035424
34,0.985040254
34,0.779967408
34,0.802139844
34,0.916989798
34,0.903262421
34,0.914795172
34,0.902760762
34,0.932615368
34,0.922967847
34,0.828801632
34,0.906584541
34,0.929364811
34,0.907301256
34,0.919413075
34,0.794956114
34,0.906103293
34,0.732058072
34,0.749464354
34,0.833843375
34,0.807066857
34,0.811302798
34,0.813549768
34,0.760082993
34,0.764565975
34,0.784814406
34,0.839103262
34,0.854705187
34,0.825192069
34,0.827909121
34,0.86503287
34,0.740551434
34,0.755447076
34,0.746526852
34,0.758129896
34,0.783628331
34,0.792199563
34,0.73164763
34,0.815826102
34,0.857032191
34,0.935763544
34,0.748098361
34,0.763352095
34,0.765085437
34,0.731021257
34,0.881209065
34,0.857928772
34,0.782060816
34,0.785269608
34,0.83369828
34,0.837367126
34,0.727018387
34,0.739341508
34,0.88833388
34,0.894351346
34,0.878352815
34,0.893971693
34,0.787449454
34,0.857591433
34,0.912419132
34,0.86284187
34,0.845849995
34,0.82128048
34,0.812403137
34,0.886651937
34,0.880707218
34,0.90529738
34,0.887129766
34,0.813849114
34,0.917247494
34,0.840790257
34,0.841810726
34,0.73899885
34,0.744315567
34,0.765763543
34,0.765228786
34,0.864608333
34,0.88898979
34,0.925763669
34,0.937665775
34,0.871680133
34,0.88304307
34,0.921957713
34,0.774935191
34,0.913520751
34,0.864238238
34,0.776959596
34,0.941511177
34,0.803495263
34,0.864361937
34,0.876139418
34,0.943993481
34,0.93444168
34,0.899643744
34,0.919214628
34,0.874014884
34,0.866573449
34,0.8374873
34,0.78357125
34,0.738486184
34,0.800373799
34,0.923613725
34,0.874905911
34,0.817421786
34,0.84502543
34,0.931519049
34,0.931908891
34,0.943962573
34,0.871360863
34,0.86394148
34,0.838427263
34,0.88317716
34,0.800384711
34,0.814459387
34,0.847408548
34,0.904691657
34,0.949645754
34,0.769384727
34,0.804506202
34,0.893037097
34,0.896338303
34,0.942419525
34,0.815656038
34,0.832558057
34,0.789963521
34,0.883978515
34,0.792818032
34,0.738878615
34,0.746207707
34,0.823469318
34,0.771008505
34,0.911644773
34,0.87533117
34,0.948626817
34,0.78520483
34,0.808615384
34,0.905212271
34,0.900220635
34,0.938036872
34,0.852199269
34,0.823155074
34,0.848668755
34,0.840320245
34,0.75918364
34,0.729667915
34,0.762738041
34,0.858126919
34,0.8525106
34,0.95116065
34,0.972778505
34,0.921247101
35,0.750556479
35,0.778413078
35,0.754733855
35,0.779479746
35,0.86428202
35,0.768560294
35,0.799602296
35,0.725230287
35,0.72908186
35,0.752217281
35,0.724087278
35,0.783007626
35,0.741246423
35,0.807646707
35,0.837951802
35,0.790258799
36,0.873005087
36,0.824176904
36,0.79718321
36,0.738936678
36,0.757063078
36,0.892091028
36,0.78127529
36,0.843065588
36,0.779244396
36,0.772202446
36,0.794068157
36,0.797651153
36,0.725729275
36,0.751962404
36,0.89182403
36,0.758417934
36,0.751453019
36,0.76071345
36,0.802852627
36,0.722998207
36,0.82991058
36,0.721410276
36,0.871740318
36,0.932346075
36,0.766535488
36,0.757870071
36,0.729492339
36,0.724725184
36,0.769000249
36,0.890915904
36,0.889332695
36,0.74784812
36,0.742161087
36,0.782452208
36,0.729851988
36,0.743331627
36,0.778752381
36,0.809208115
36,0.82980882
36,0.861837186
36,0.805027249
36,0.843113966
37,0.838045193
37,0.896179891
37,0.853823082
37,0.842650007
37,0.779004143
37,0.758867167
37,0.746277711
37,0.77566228
37,0.800085416
37,0.784692147
37,0.796293341
37,0.784241083
37,0.738784096
37,0.750391781
37,0.830695292
37,0.750865217
37,0.75251703
37,0.808944125
37,0.767587815
37,0.835499965
37,0.796073579
37,0.830473527
38,0.852979142
38,0.906720855
38,0.82831644
38,0.838866793
38,0.869624757
38,0.834184974
38,0.828691222
38,0.787858088
38,0.845722144
38,0.890436474
38,0.85969253
38,0.766445125
38,0.760910033
38,0.804618286
38,0.849012446
38,0.762851934
38,0.81401122
38,0.802840553
38,0.828212782
38,0.738464687
38,0.752026988
38,0.88905397
38,0.753749329
38,0.736826518
38,0.850771719
38,0.817253796
38,0.824987327
38,0.805178152
38,0.859109451
38,0.754218956
38,0.848349584
38,0.745364744
38,0.883342303
38,0.773562243
38,0.794582375
38,0.882373574
38,0.874688164
38,0.76717627
38,0.737935116
38,0.841317021
38,0.841233528
38,0.747131306
38,0.882267529
38,0.894844592
38,0.743518624
39,0.909293987
39,0.811494759
39,0.905870616
39,0.89701362
39,0.810628386
39,0.80866607
39,0.923953072
39,0.834373404
39,0.730466866
39,0.730645242
39,0.794066853
39,0.734732218
39,0.755301965
39,0.773395412
39,0.785475598
39,0.802825515
39,0.816773614
39,0.802422781
39,0.840879853
39,0.866716982
39,0.848781042
40,0.857232281
40,0.811574172
40,0.784904938
40,0.761424904
40,0.834105354
40,0.8579585
40,0.903772713
40,0.802456556
40,0.738742486
40,0.734459001
40,0.812363641
40,0.808849744
40,0.736258309
40,0.733745881
40,0.801395687
40,0.797243881
40,0.75879778
40,0.813389314
40,0.826041672
40,0.73887719
40,0.75546073
40,0.880114993
40,0.802829014
40,0.787103033
40,0.813801378
40,0.732916332
40,0.849787293
40,0.815185052
40,0.876887166
40,0.793921006
40,0.737594146
40,0.764146941
40,0.88196735
40,0.897275027
40,0.772986557
40,0.756335126
40,0.788244222
40,0.780913227
40,0.738364229
40,0.763566732
40,0.934713251
40,0.861375755
40,0.755374022
41,0.85295557
41,0.764257988
41,0.813477476
41,0.903971675
41,0.742288644
41,0.773995015
41,0.751544323
41,0.79849165
41,0.822184454
41,0.799742662
41,0.768221698
41,0.754796781
41,0.773911824
41,0.731081633
41,0.736515123
41,0.78310692
41,0.80210343
41,0.761829444
41,0.782078174
42,0.935744553
42,0.769468606
42,0.868602349
42,0.906885939
42,0.806171116
42,0.870688826
42,0.825152994
42,0.856366137
