Value(ms)
619.140625
591.796875
578.125
574.21875
609.375
607.421875
605.46875
607.421875
599.609375
603.515625
611.328125
609.375
619.140625
630.859375
636.71875
623.046875
630.859375
632.8125
638.671875
640.625
628.90625
636.71875
640.625
650.390625
660.15625
666.015625
683.59375
687.5
687.5
697.265625
687.5
675.78125
675.78125
677.734375
677.734375
687.5
685.546875
667.96875
650.390625
652.34375
652.34375
654.296875
636.71875
644.53125
646.484375
654.296875
644.53125
654.296875
652.34375
652.34375
648.4375
654.296875
667.96875
675.78125
664.0625
664.0625
662.109375
650.390625
630.859375
630.859375
638.671875
650.390625
638.671875
654.296875
666.015625
669.921875
654.296875
666.015625
662.109375
644.53125
634.765625
630.859375
619.140625
621.09375
611.328125
605.46875
605.46875
613.28125
623.046875
611.328125
623.046875
640.625
654.296875
652.34375
662.109375
666.015625
662.109375
642.578125
648.4375
644.53125
634.765625
628.90625
634.765625
638.671875
640.625
648.4375
666.015625
669.921875
669.921875
656.25
640.625
646.484375
648.4375
652.34375
656.25
646.484375
648.4375
658.203125
667.96875
675.78125
669.921875
681.640625
662.109375
634.765625
625
617.1875
603.515625
613.28125
636.71875
689.453125
666.015625
667.96875
658.203125
683.59375
726.5625
724.609375
683.59375
638.671875
609.375
605.46875
597.65625
601.5625
609.375
599.609375
613.28125
634.765625
648.4375
673.828125
654.296875
654.296875
660.15625
660.15625
646.484375
652.34375
654.296875
660.15625
662.109375
642.578125
648.4375
654.296875
667.96875
666.015625
648.4375
638.671875
630.859375
619.140625
615.234375
603.515625
601.5625
603.515625
611.328125
628.90625
613.28125
625
638.671875
654.296875
669.921875
660.15625
652.34375
626.953125
630.859375
628.90625
623.046875
605.46875
623.046875
640.625
636.71875
667.96875
675.78125
667.96875
677.734375
679.6875
662.109375
666.015625
667.96875
656.25
646.484375
648.4375
640.625
628.90625
607.421875
615.234375
617.1875
611.328125
623.046875
634.765625
650.390625
640.625
652.34375
656.25
664.0625
650.390625
667.96875
677.734375
685.546875
689.453125
671.875
677.734375
673.828125
675.78125
664.0625
662.109375
664.0625
666.015625
667.96875
658.203125
662.109375
667.96875
671.875
658.203125
666.015625
652.34375
636.71875
638.671875
632.8125
617.1875
603.515625
609.375
605.46875
609.375
613.28125
607.421875
617.1875
626.953125
636.71875
638.671875
626.953125
630.859375
609.375
599.609375
607.421875
621.09375
642.578125
621.09375
636.71875
652.34375
681.640625
681.640625
658.203125
667.96875
666.015625
664.0625
662.109375
644.53125
644.53125
636.71875
652.34375
652.34375
638.671875
632.8125
630.859375
626.953125
621.09375
619.140625
619.140625
617.1875
599.609375
597.65625
603.515625
611.328125
625
621.09375
630.859375
634.765625
632.8125
621.09375
626.953125
626.953125
634.765625
617.1875
623.046875
626.953125
626.953125
632.8125
625
634.765625
640.625
650.390625
650.390625
642.578125
619.140625
625
617.1875
613.28125
603.515625
611.328125
623.046875
646.484375
632.8125
642.578125
656.25
656.25
658.203125
664.0625
667.96875
669.921875
667.96875
666.015625
656.25
652.34375
662.109375
654.296875
621.09375
591.796875
576.171875
578.125
609.375
638.671875
658.203125
630.859375
621.09375
613.28125
621.09375
623.046875
628.90625
621.09375
628.90625
636.71875
636.71875
621.09375
628.90625
632.8125
640.625
644.53125
634.765625
646.484375
648.4375
654.296875
652.34375
664.0625
675.78125
683.59375
664.0625
667.96875
667.96875
677.734375
675.78125
650.390625
667.96875
666.015625
666.015625
654.296875
671.875
669.921875
669.921875
656.25
658.203125
656.25
638.671875
623.046875
628.90625
628.90625
623.046875
617.1875
625
628.90625
638.671875
638.671875
623.046875
632.8125
634.765625
628.90625
615.234375
626.953125
632.8125
634.765625
642.578125
642.578125
644.53125
646.484375
625
636.71875
638.671875
644.53125
644.53125
628.90625
640.625
640.625
642.578125
650.390625
652.34375
634.765625
642.578125
630.859375
628.90625
605.46875
607.421875
607.421875
613.28125
599.609375
605.46875
605.46875
597.65625
605.46875
597.65625
597.65625
593.75
593.75
597.65625
583.984375
587.890625
593.75
593.75
593.75
593.75
603.515625
613.28125
619.140625
636.71875
642.578125
636.71875
640.625
646.484375
640.625
634.765625
632.8125
636.71875
640.625
656.25
660.15625
656.25
634.765625
634.765625
638.671875
626.953125
613.28125
611.328125
615.234375
621.09375
632.8125
613.28125
617.1875
625
636.71875
644.53125
638.671875
623.046875
630.859375
628.90625
628.90625
626.953125
619.140625
626.953125
626.953125
634.765625
613.28125
623.046875
623.046875
625
619.140625
613.28125
613.28125
615.234375
615.234375
605.46875
603.515625
605.46875
605.46875
615.234375
