Value(ms)
1097.65625
1125
1068.359375
984.375
1017.578125
1044.921875
1087.890625
1089.84375
1031.25
1064.453125
1078.125
1058.59375
1007.8125
1064.453125
1070.3125
992.1875
1041.015625
1054.6875
990.234375
958.984375
988.28125
947.265625
894.53125
900.390625
886.71875
818.359375
876.953125
912.109375
873.046875
884.765625
904.296875
865.234375
843.75
873.046875
898.4375
859.375
845.703125
876.953125
921.875
914.0625
935.546875
1011.71875
1031.25
984.375
1031.25
1037.109375
984.375
992.1875
1019.53125
1007.8125
980.46875
1011.71875
1027.34375
955.078125
974.609375
1027.34375
1017.578125
990.234375
1039.0625
1058.59375
1029.296875
1009.765625
1027.34375
1042.96875
1000
974.609375
1029.296875
1080.078125
1025.390625
1001.953125
1041.015625
1042.96875
1003.90625
1025.390625
1019.53125
925.78125
880.859375
910.15625
966.796875
958.984375
914.0625
933.59375
869.140625
812.5
804.6875
783.203125
771.484375
820.3125
888.671875
939.453125
916.015625
935.546875
978.515625
1001.953125
931.640625
931.640625
960.9375
968.75
896.484375
912.109375
978.515625
1023.4375
970.703125
1027.34375
1082.03125
1003.90625
998.046875
1003.90625
904.296875
826.171875
847.65625
892.578125
1003.90625
941.40625
958.984375
1072.265625
1111.328125
1068.359375
1056.640625
1113.28125
1111.328125
1033.203125
1068.359375
1076.171875
1009.765625
1037.109375
1095.703125
1095.703125
1035.15625
875
1160.15625
1117.1875
1050.78125
1035.15625
1070.3125
1078.125
1011.71875
1019.53125
1046.875
1050.78125
988.28125
966.796875
1021.484375
1050.78125
1037.109375
980.46875
1029.296875
1062.5
1052.734375
1019.53125
1066.40625
1087.890625
1062.5
1007.8125
1031.25
1033.203125
976.5625
941.40625
978.515625
1005.859375
1039.0625
982.421875
978.515625
994.140625
996.09375
931.640625
947.265625
976.5625
998.046875
951.171875
974.609375
1013.671875
1029.296875
972.65625
980.46875
1017.578125
953.125
910.15625
933.59375
892.578125
839.84375
859.375
927.734375
966.796875
935.546875
996.09375
1035.15625
986.328125
990.234375
1048.828125
1048.828125
972.65625
990.234375
1011.71875
986.328125
949.21875
1000
1019.53125
960.9375
962.890625
1003.90625
955.078125
902.34375
957.03125
1007.8125
978.515625
984.375
1048.828125
1052.734375
990.234375
1035.15625
1070.3125
1037.109375
984.375
1019.53125
1021.484375
939.453125
914.0625
953.125
980.46875
935.546875
935.546875
976.5625
982.421875
935.546875
968.75
992.1875
1007.8125
951.171875
958.984375
990.234375
925.78125
855.46875
890.625
941.40625
937.5
923.828125
994.140625
1027.34375
994.140625
1001.953125
1048.828125
1031.25
986.328125
998.046875
1005.859375
927.734375
917.96875
976.5625
988.28125
955.078125
990.234375
1027.34375
974.609375
937.5
976.5625
1001.953125
927.734375
906.25
896.484375
869.140625
791.015625
765.625
771.484375
757.8125
804.6875
849.609375
882.8125
843.75
837.890625
855.46875
867.1875
871.09375
833.984375
835.9375
863.28125
873.046875
886.71875
865.234375
890.625
929.6875
958.984375
970.703125
925.78125
949.21875
951.171875
869.140625
855.46875
871.09375
896.484375
941.40625
962.890625
1023.4375
1050.78125
1054.6875
1017.578125
1050.78125
1062.5
990.234375
962.890625
964.84375
958.984375
923.828125
939.453125
970.703125
953.125
931.640625
945.3125
