Value(bpm)
62.3123732251521
62.2311229416355
62.151316729716
62.0741737013124
62.0009012970911
61.9326965996357
61.8707481027817
61.8162379295105
61.7703444940515
61.7342456077936
61.709122033258
61.6961614957581
61.6965631685127
61.7115426539557
61.7423374918991
61.7902132341799
61.856470135637
61.9424505229279
62.0495469160908
62.1792109932206
62.3329613205003
62.510802475249
62.7083575597282
62.9204113446697
63.1416264219085
63.3665216784384
63.5894597666825
63.8046442346961
64.0061270458662
64.1878272090078
64.3435611462992
64.4670852388676
64.5521507014594
64.5925705468701
64.5822979132306
64.515543462148
64.3903382051412
64.2118079891534
63.9860266216265
63.7191403563091
63.4172877551181
63.0865312171971
62.732800626795
62.3618490849277
61.9792203027295
61.5902269488394
61.1999390540973
60.8131814745352
60.4345393857813
60.0683708152563
59.718825300047
59.3898672914191
59.0843880438614
58.8024403634701
58.5435968551227
58.3074824155497
58.0937725647515
57.9021920602357
57.7325137819143
57.5845578782885
57.4581911672017
57.3533267870028
57.2699240964743
57.2079888243863
57.1675734720706
57.1487779750227
57.1517506322664
57.1766893151097
57.223835278817
57.2929422245454
57.3829233950265
57.4926417367108
57.6209831967182
57.7668488130356
57.9291472962102
58.1067880529679
58.2986746143972
58.5036984426012
58.7207331002382
58.9486287772965
59.1862071789096
59.4322567870665
59.6855285177712
59.9447318035269
60.2085226206462
60.4750297767534
60.7415860179078
61.0053682887697
61.2634567124164
61.5128375988426
61.7504094652096
61.9729922842818
62.1773401484329
62.3601574920771
62.5181189543217
62.6478928855717
62.7461684070661
62.8096858222315
62.8352700557837
62.8198669323496
62.7618934059254
62.664288865006
62.5310111419004
62.36608579944
62.1735643619299
61.9574875123516
61.7218535569821
61.4705922774541
61.2075441371052
60.9364446854012
60.6609139114977
60.3844502343242
60.1104287795921
59.8421035808593
59.5826133489623
59.3349904785311
59.1018759463909
58.8841177047302
58.6819352257523
58.4955585426581
58.3252309113701
58.1712106558975
58.0337730831258
57.9132124810671
57.8098442159014
57.7240069446157
57.6560649617457
57.6064107006705
57.5754674121507
57.5636920453852
57.5715783598405
57.5996602995549
57.6485111178491
57.7179817215417
57.8063297381766
57.9116206802393
58.0319224082863
58.1652940777277
58.309776344697
58.4633828178331
58.6240927690949
58.7898451397509
58.9585338974431
59.1280048165597
59.2960537667693
59.4604266030569
59.6188207544665
59.7688886074294
59.9082452352921
60.0350916030778
60.1490490813074
60.2499542472638
60.3376599611828
60.4120358629391
60.4729688174478
60.5203633060182
60.554141761203
60.5742448430146
60.5806316547356
60.5732798969153
60.5521859585335
60.5173649447035
60.4688506406906
60.4066954124258
60.3309746092418
60.242193838724
60.1416034454643
60.0305284832815
59.9102875954311
59.7821888732731
59.6475263111987
59.5075768521631
59.3635980123635
59.2168260689188
59.0684747908284
58.9197346909624
58.7717727752941
58.6257327649583
58.4827357669281
58.3438813700713
58.2102491449998
58.0829264945113
57.9631875657891
57.8523853015756
57.7518588850388
57.6629378067007
57.5869470924273
57.5252131269217
57.4790700904954
57.4498670389811
57.4389756701459
57.4477988351363
57.4777798706354
57.5304128469688
57.6072538498799
57.7099334397806
57.8401704628129
57.999776967517
58.1889074298126
58.404008871964
58.6410011418278
58.8957148200341
59.1638607071082
59.441004855463
59.722549562846
60.0037208900675
60.2795633782274
60.544942712209
60.7945570991823
61.022958093495
61.224581492788
61.393788745829
61.5249190444862
61.612727596223
61.657191489679
61.6621543049929
61.6317058472488
61.5700515802916
61.4814675344591
61.3702604876372
61.2407338993005
61.0971598660461
60.9437571869743
60.7846754821019
60.623985198319
60.4656732648056
60.3136441214994
60.1717258375635
60.0436810589134
59.9329764859671
59.8397212915295
59.7616576217378
59.696522657466
59.6420913678144
59.5961677221401
59.5565776190566
59.5211634650876
59.4877803551893
59.4542938216326
59.4185791270453
59.3785220819452
59.3320213669878
59.2769923355176
59.2113722629884
59.1331269965961
59.0403054042288
58.9330983504247
58.8146143554102
58.6881418762562
58.5569231023358
58.4241472476452
58.2929474286588
58.1664009772299
58.0475330328982
57.9393232689123
57.8447156300628
57.7666309970035
57.7079827404175
57.6716951889498
57.6607251076743
57.6780863701391
57.7268781087846
57.809842946817
57.9257286967324
58.0712330919601
58.2430626659628
58.4379169798136
58.6524590328252
58.8832892211355
59.1269228474991
59.3797713060664
59.6381271716169
59.8981535128085
60.1558778215115
60.4071910020544
60.6478518911453
60.8734977766312
61.0796613738598
61.2627980983885
61.4230079861097
61.5612921799916
61.6787236756087
61.7764395042197
61.8556329753421
61.9175460818585
61.9634621610694
61.9946988946625
62.012601719688
62.0185377116332
62.0138899899095
62.0000526857414
61.9784265028249
61.9504148923716
61.9174126604652
61.8806483550238
61.841196150485
61.8001201054334
61.7584790666833
61.7173263034744
61.6777095033338
61.6406711246637
61.6072491013802
61.5784778956864
61.5553898963194
61.5390171613442
61.5303935067894
61.5305569451244
61.5405524807882
61.5614352737184
61.5941455550029
61.6390186369454
61.696218088788
61.7659230679409
61.8483290122078
61.9436483539048
62.0521112985098
62.1739666728965
62.309482848749
62.4589487473575
62.6226749326656
62.8009948001901
62.9942658702702
63.2028711950414
63.4272208895788
63.667379775374
63.9207538986831
64.1835096477653
64.4516865952907
64.7211914683808
64.9877924451294
65.2471187884445
65.4946662897759
65.7258089881185
65.935817586772
66.1198849070661
66.2731585909134
66.3907810905092
66.4679367640436
66.4999804301606
66.4858084560396
66.4291994240458
66.3344232922641
66.2058444285104
66.0478753492759
65.8649358564391
65.6614179741871
65.4416568812301
65.2099078568942
64.9703291171574
64.7269703089471
64.4837663570374
64.2445363153824
64.012986860605
63.7926857386185
63.5852073158723
63.3892458598003
63.2033022691828
63.0259194733416
62.8556780442177
62.6911925371488
62.5311085121897
62.3741001945116
62.2188687376885
62.0641410576889
61.9086692082618
61.7512302702435
61.5906267282152
61.4256873080014
61.2552682477902
61.0784919748768
60.8973513166409
60.715672238019
60.5372248374441
60.3656913991995
60.2046732115207
60.0577016306686
59.9282531785498
59.8197685284849
59.7356753186349
59.6794148350688
59.6544727273327
59.6644140609716
59.7129231777299
59.8038490312098
59.9412569023263
60.1289572622487
60.3646312373922
60.6417838038802
60.9537660324551
61.2937605028908
61.6547043850879
62.029226585271
62.409600297641
62.7877128886981
63.1550554914528
63.5027349610071
63.8215108914583
64.1018601605739
64.3340708984865
64.5083668266315
64.6163753584955
64.6603300720679
64.647748110701
64.5864885085839
64.484596112357
64.3501915898597
64.1913808358665
64.0161848013672
63.8324899343408
63.6480187958835
63.4703200111996
63.3067765215227
63.1646311036574
63.0510282992997
62.9730722298576
62.9376695642035
62.9472467020081
63.0001693129396
63.0948166248179
63.2297173855203
63.4035294128182
63.6150209832603
63.8630537195158
64.1465666843783
64.4645614299165
64.816087783823
65.2002301833191
65.6160943912291
66.0627944500455
66.5394388870273
67.0437326966764
67.5690016713391
68.1073353404839
68.6503033431263
69.1889227027608
69.713646849791
70.2143801994213
70.6805221784619
71.1010443405247
71.4646035336062
71.7596929181142
71.9748309379862
72.0987861325471
72.1225562122793
72.0514096724748
71.8976998753109
71.6742386563027
71.3939942477787
71.069870432931
70.7145326685967
70.340281797707
69.9589737582517
69.5819822173508
69.2202002740725
68.8840771980156
68.5836865012425
68.3288223826973
68.1282035074703
67.9817007760188
67.8844798388463
67.8319285444335
67.8196496211877
67.8434060880116
67.8990736165337
67.9825989706807
68.0899638954336
68.2171540316254
68.3601326056628
68.5148187875474
68.6770707308229
68.8426734056395
69.0073143795285
69.1664642074672
69.3154482936672
69.4495191548852
69.5638734425621
69.653675336908
69.7140867466136
69.7403042209675
69.7276022876148
69.6713827010642
69.567228831621
69.4109641523278
69.1987135067416
68.9269655799489
68.5936949463472
68.204055818622
67.7659548009274
67.2871978595651
66.7753917709853
66.2378711865045
65.6816438895493
65.1133530573496
64.5392549587452
63.9652103031876
63.3966873781026
62.8387751449273
62.2962045811566
61.773376731973
61.2743961495805
60.8031084555863
60.3622753086591
59.9516949896278
59.5706360188683
59.2184470908693
58.8945537388574
58.5984555089374
58.3297236151459
58.0879990526713
57.872991151961
57.684476561642
57.5222986532071
57.3863673453755
57.2766593509997
57.1932188544762
57.1361586329086
57.1056616398808
57.1019784517854
57.1248743927245
57.1730991807482
57.2453380903642
57.3403251876843
57.4568325636565
57.5936603326199
57.7496272948625
57.923562181136
58.114295414292
58.3206513388064
58.5414408833136
58.7754546346717
59.021456314748
59.2781766632155
59.5443077412959
59.818495194569
60.0987079256513
60.3813730667981
60.6625729523016
60.9382434266336
61.2041768792466
61.4560311089797
61.6893444911561
61.8995578564895
62.0820433846211
62.2321406632251
62.3451998649279
62.4166317504167
62.4419639222829
62.4169024397683
62.3373975735216
62.200564786869
62.0105332378864
61.7747484046598
61.5006927349048
61.1957704581185
60.8672296287326
60.5221026062076
60.1671643079683
59.8089070945249
59.4535308521201
59.1069467064603
58.7747928064002
58.4624607328305
58.1751312914991
57.9178187192547
57.6954226568269
57.5127862985484
57.3726981963277
57.2718278701891
57.2058824493325
57.1707438569513
57.1624219707245
57.1770145866622
57.2106734713135
57.2595760112366
57.3199021506903
57.3878164553846
57.4594552559212
57.5309189113572
57.5982692917432
57.6575326080527
57.7047077175049
57.735780000541
57.7468687158044
57.7375448345072
57.7111307058215
57.6711568622155
57.621157278509
57.5646550091419
57.5051521649709
57.4461242038138
57.3910184688573
57.3432568910146
57.3062427747085
57.2833716105952
57.278045902864
57.2936940628151
57.3337935050178
57.4018981890303
57.501670981283
57.6364791525266
57.8063765490483
58.0098775954444
58.2455542410294
58.5120268888286
58.8079466604455
59.1319784431461
59.4827845431218
59.8590088050654
60.2592610920363
60.6821020521991
61.1260281313309
61.5894568227839
62.0707121804901
62.5680106560873
63.0793788655552
63.6011027902488
64.1275810759156
64.6527572901697
65.1701762087238
65.6729850574846
66.1539491398672
66.6054838738811
67.0197050961078
67.3884991408838
67.7036136468519
67.956769264762
68.1397914425009
68.2447602716129
68.2644014845048
68.1991447755646
68.0583890090107
67.8524018760436
67.5916326151476
67.2865342592525
66.94741764126
66.5843383436255
66.2070161437133
65.8247853077147
65.4465733163295
65.0809052272578
64.735930837238
64.419472039022
64.1390882197255
63.9019730479579
63.7094498673843
63.5561877777557
63.4367168448519
63.3457624665924
63.2781940129595
63.2289829919334
63.1931699489854
63.1658395677922
63.1421036358043
63.1170916774439
63.0859491443796
63.0438430888775
62.9859752339676
62.9076022941771
62.8040693963554
62.6732756972929
62.5193511355253
62.3473536655293
62.1622730529686
61.9690069775437
61.7723452449972
61.5769617502348
61.3874137597411
61.2081480582685
61.0435135268773
60.8977797815878
60.7751615997067
60.6798489911642
60.6160429336023
60.5879969833874
60.600019491924
60.6533642700501
60.7441832876776
60.8682390150317
61.0213404158878
61.1992986288509
61.3978884324299
61.612815284553
61.839687937809
62.0739968115999
62.3110984524479
62.5462065322895
62.7743899179498
62.9905783876414
63.1895765656873
63.3660919448538
63.5169210210482
63.6443381396131
63.7515682178009
63.8419256441429
63.9187949551395
63.9856147416375
64.045865021964
64.1030582561768
64.1607341276623
64.2224581863141
