Value(ms)
955.078125
935.546875
876.953125
921.875
951.171875
896.484375
966.796875
966.796875
923.828125
886.71875
949.21875
972.65625
927.734375
914.0625
992.1875
1011.71875
1017.578125
972.65625
1015.625
1025.390625
964.84375
941.40625
1001.953125
953.125
1015.625
955.078125
1007.8125
1033.203125
994.140625
931.640625
970.703125
1021.484375
1013.671875
1017.578125
951.171875
978.515625
898.4375
839.84375
867.1875
902.34375
861.328125
863.28125
900.390625
925.78125
912.109375
898.4375
1019.53125
1046.875
1005.859375
986.328125
1015.625
996.09375
925.78125
945.3125
1023.4375
1015.625
949.21875
970.703125
982.421875
966.796875
927.734375
1023.4375
1041.015625
972.65625
1001.953125
1041.015625
978.515625
974.609375
1005.859375
964.84375
925.78125
968.75
984.375
968.75
900.390625
921.875
966.796875
964.84375
916.015625
1011.71875
1031.25
988.28125
925.78125
1017.578125
1029.296875
1000
941.40625
1007.8125
1025.390625
1064.453125
1037.109375
1068.359375
1056.640625
986.328125
1027.34375
1042.96875
994.140625
976.5625
1044.921875
1058.59375
1062.5
998.046875
1074.21875
1089.84375
1091.796875
1003.90625
1041.015625
1070.3125
1068.359375
980.46875
976.5625
1052.734375
1080.078125
1025.390625
962.890625
1025.390625
1039.0625
1031.25
988.28125
1013.671875
1027.34375
988.28125
941.40625
1000
1015.625
980.46875
921.875
966.796875
976.5625
990.234375
935.546875
1003.90625
1042.96875
972.65625
1007.8125
988.28125
939.453125
880.859375
941.40625
1017.578125
1031.25
1021.484375
947.265625
882.8125
923.828125
935.546875
947.265625
966.796875
1003.90625
958.984375
910.15625
892.578125
939.453125
949.21875
912.109375
902.34375
929.6875
908.203125
875
933.59375
923.828125
896.484375
941.40625
937.5
927.734375
884.765625
859.375
878.90625
927.734375
917.96875
886.71875
949.21875
984.375
970.703125
988.28125
1003.90625
1009.765625
937.5
970.703125
1007.8125
1015.625
941.40625
1033.203125
1027.34375
1042.96875
962.890625
921.875
1000
1056.640625
1039.0625
972.65625
955.078125
964.84375
972.65625
890.625
880.859375
957.03125
1009.765625
1005.859375
943.359375
949.21875
853.515625
855.46875
888.671875
851.5625
875
931.640625
970.703125
968.75
910.15625
904.296875
939.453125
937.5
900.390625
841.796875
898.4375
951.171875
1000
994.140625
986.328125
902.34375
904.296875
917.96875
908.203125
937.5
916.015625
974.609375
1037.109375
1017.578125
982.421875
943.359375
974.609375
962.890625
914.0625
873.046875
919.921875
943.359375
988.28125
960.9375
933.59375
974.609375
1001.953125
1007.8125
923.828125
880.859375
916.015625
904.296875
906.25
818.359375
847.65625
857.421875
861.328125
937.5
972.65625
966.796875
890.625
902.34375
896.484375
896.484375
853.515625
816.40625
865.234375
929.6875
976.5625
951.171875
892.578125
904.296875
941.40625
994.140625
939.453125
925.78125
945.3125
939.453125
933.59375
916.015625
1021.484375
1039.0625
1003.90625
949.21875
917.96875
900.390625
900.390625
919.921875
888.671875
863.28125
939.453125
968.75
982.421875
945.3125
923.828125
966.796875
955.078125
931.640625
892.578125
906.25
958.984375
972.65625
964.84375
949.21875
994.140625
1029.296875
1029.296875
984.375
916.015625
937.5
937.5
927.734375
896.484375
853.515625
921.875
1009.765625
1033.203125
