Value(ms)
1156.25
1625
1875
1453.125
1921.875
1000
671.875
1406.25
1312.5
921.875
1390.625
843.75
1187.5
1406.25
1562.5
687.5
1375
1562.5
1671.875
1375
1484.375
2015.625
1656.25
1343.75
781.25
953.125
765.625
1281.25
1171.875
1750
1406.25
1953.125
1734.375
1578.125
1921.875
1296.875
828.125
937.5
1140.625
1531.25
1421.875
718.75
1156.25
859.375
1421.875
1437.5
1234.375
1593.75
1468.75
1531.25
1281.25
1765.625
1000
2046.875
1546.875
1562.5
1703.125
875
1500
1453.125
1171.875
703.125
1015.625
1109.375
765.625
1593.75
1265.625
1312.5
1546.875
1375
1390.625
1578.125
1218.75
1343.75
640.625
1500
1265.625
656.25
953.125
1046.875
1015.625
1296.875
937.5
1343.75
1265.625
1578.125
1500
1546.875
1375
640.625
781.25
812.5
1375
609.375
1312.5
1437.5
1390.625
1421.875
1468.75
1734.375
765.625
1375
1406.25
1234.375
609.375
1312.5
1515.625
656.25
984.375
1296.875
1531.25
1421.875
1375
640.625
1390.625
1578.125
812.5
671.875
1468.75
687.5
812.5
1062.5
859.375
1937.5
1312.5
1578.125
1281.25
625
812.5
1312.5
625
1281.25
1437.5
1546.875
1578.125
1406.25
1968.75
640.625
828.125
1437.5
656.25
875
609.375
1312.5
1500
953.125
625
1218.75
1562.5
1750
984.375
1515.625
1375
1250
828.125
687.5
1406.25
1343.75
640.625
1375
1312.5
1515.625
1125
1593.75
640.625
828.125
1343.75
609.375
1609.375
1171.875
1500
687.5
843.75
687.5
687.5
718.75
781.25
625
781.25
609.375
1062.5
937.5
859.375
1375
1281.25
2218.75
1312.5
1875
1812.5
875
609.375
1328.125
1187.5
734.375
609.375
1625
1515.625
656.25
1312.5
1593.75
718.75
875
843.75
1343.75
812.5
625
718.75
1562.5
1359.375
1562.5
1109.375
671.875
1734.375
1046.875
1062.5
750
1250
1468.75
1437.5
1000
859.375
1593.75
1953.125
1421.875
2000
1000
718.75
671.875
1437.5
671.875
1343.75
1578.125
703.125
1359.375
750
734.375
1343.75
1390.625
1187.5
859.375
1406.25
1625
1250
718.75
1343.75
1296.875
671.875
1781.25
