Value(ms)
1406.25
750
656.25
1406.25
734.375
703.125
656.25
1328.125
812.5
1453.125
1468.75
859.375
625
1453.125
1468.75
1437.5
718.75
1515.625
1828.125
1812.5
1468.75
1343.75
687.5
1312.5
2312.5
1562.5
1750
1843.75
1562.5
734.375
609.375
1296.875
1921.875
1906.25
1437.5
1765.625
1531.25
1437.5
1796.875
1531.25
656.25
1328.125
1406.25
1484.375
1187.5
1781.25
1656.25
1718.75
1640.625
2000
1468.75
1906.25
1875
1562.5
2000
2062.5
1656.25
1890.625
1593.75
1546.875
1234.375
1609.375
1812.5
1593.75
1390.625
2015.625
1453.125
1578.125
1921.875
1953.125
1484.375
1718.75
1687.5
1250
1406.25
1531.25
2078.125
1906.25
1625
1718.75
1781.25
1406.25
1406.25
1812.5
1625
1734.375
1781.25
1625
1968.75
1500
1281.25
1765.625
1531.25
1515.625
812.5
1484.375
1468.75
703.125
1437.5
1593.75
1968.75
1468.75
1406.25
1453.125
1984.375
1468.75
1578.125
1265.625
1671.875
1875
1515.625
1281.25
640.625
1437.5
1531.25
1796.875
1531.25
2031.25
1406.25
1781.25
1578.125
1515.625
2015.625
1671.875
1687.5
1937.5
1250
1375
1984.375
1531.25
1828.125
1343.75
1640.625
1609.375
1812.5
1343.75
2156.25
1593.75
1765.625
1437.5
2265.625
1421.875
1937.5
1875
1343.75
1843.75
1437.5
1437.5
1406.25
1390.625
1375
703.125
1468.75
1546.875
1953.125
1421.875
1578.125
1234.375
1359.375
2015.625
1546.875
1234.375
1406.25
765.625
671.875
2156.25
1500
2046.875
1406.25
1203.125
1359.375
1796.875
1578.125
1765.625
1359.375
2046.875
1812.5
1578.125
750
1296.875
1312.5
1343.75
1437.5
1953.125
1453.125
1312.5
656.25
984.375
1234.375
1718.75
1375
1328.125
1921.875
1593.75
1625
1984.375
1437.5
1328.125
