Value(ms)
853.515625
843.75
794.921875
863.28125
855.46875
871.09375
830.078125
882.8125
900.390625
917.96875
919.921875
843.75
878.90625
906.25
896.484375
917.96875
851.5625
871.09375
886.71875
912.109375
916.015625
892.578125
826.171875
857.421875
843.75
849.609375
818.359375
773.4375
814.453125
880.859375
888.671875
865.234375
822.265625
859.375
880.859375
873.046875
837.890625
798.828125
826.171875
841.796875
867.1875
814.453125
828.125
875
878.90625
900.390625
888.671875
882.8125
880.859375
910.15625
845.703125
837.890625
869.140625
857.421875
847.65625
833.984375
865.234375
894.53125
869.140625
832.03125
855.46875
851.5625
859.375
802.734375
822.265625
878.90625
876.953125
861.328125
855.46875
878.90625
867.1875
832.03125
812.5
843.75
849.609375
830.078125
820.3125
855.46875
845.703125
765.625
794.921875
853.515625
837.890625
816.40625
796.875
833.984375
869.140625
869.140625
814.453125
777.34375
796.875
804.6875
820.3125
765.625
771.484375
806.640625
843.75
822.265625
804.6875
871.09375
849.609375
855.46875
804.6875
802.734375
818.359375
816.40625
806.640625
750
773.4375
791.015625
837.890625
814.453125
777.34375
806.640625
845.703125
826.171875
791.015625
808.59375
828.125
828.125
792.96875
796.875
814.453125
820.3125
826.171875
792.96875
847.65625
906.25
886.71875
855.46875
839.84375
861.328125
869.140625
873.046875
802.734375
839.84375
843.75
859.375
828.125
835.9375
833.984375
843.75
789.0625
816.40625
832.03125
863.28125
830.078125
820.3125
843.75
847.65625
833.984375
783.203125
804.6875
826.171875
845.703125
796.875
820.3125
814.453125
812.5
753.90625
720.703125
736.328125
763.671875
791.015625
724.609375
789.0625
835.9375
861.328125
796.875
816.40625
822.265625
812.5
763.671875
763.671875
775.390625
783.203125
773.4375
738.28125
761.71875
810.546875
791.015625
773.4375
808.59375
835.9375
849.609375
789.0625
779.296875
794.921875
808.59375
789.0625
769.53125
789.0625
800.78125
843.75
769.53125
789.0625
802.734375
806.640625
781.25
730.46875
710.9375
695.3125
693.359375
705.078125
716.796875
718.75
693.359375
681.640625
683.59375
693.359375
683.59375
658.203125
666.015625
662.109375
677.734375
699.21875
769.53125
775.390625
726.5625
753.90625
785.15625
853.515625
806.640625
808.59375
794.921875
804.6875
818.359375
808.59375
755.859375
767.578125
783.203125
794.921875
818.359375
785.15625
804.6875
794.921875
775.390625
738.28125
748.046875
750
746.09375
738.28125
708.984375
720.703125
730.46875
736.328125
759.765625
734.375
730.46875
742.1875
761.71875
808.59375
757.8125
750
789.0625
810.546875
826.171875
791.015625
783.203125
802.734375
763.671875
787.109375
767.578125
742.1875
720.703125
699.21875
677.734375
667.96875
671.875
689.453125
761.71875
718.75
791.015625
722.65625
730.46875
728.515625
750
765.625
779.296875
730.46875
750
740.234375
767.578125
837.890625
792.96875
779.296875
751.953125
777.34375
826.171875
820.3125
820.3125
787.109375
800.78125
802.734375
798.828125
773.4375
789.0625
791.015625
796.875
794.921875
779.296875
742.1875
761.71875
767.578125
757.8125
732.421875
751.953125
757.8125
757.8125
728.515625
757.8125
755.859375
751.953125
726.5625
757.8125
765.625
806.640625
785.15625
744.140625
710.9375
697.265625
703.125
726.5625
787.109375
720.703125
718.75
734.375
748.046875
765.625
804.6875
738.28125
755.859375
759.765625
765.625
773.4375
765.625
787.109375
802.734375
820.3125
830.078125
794.921875
824.21875
841.796875
853.515625
845.703125
785.15625
789.0625
800.78125
804.6875
816.40625
787.109375
812.5
822.265625
824.21875
787.109375
791.015625
802.734375
824.21875
808.59375
779.296875
816.40625
837.890625
837.890625
785.15625
800.78125
802.734375
816.40625
800.78125
755.859375
763.671875
765.625
761.71875
724.609375
744.140625
