Value(rpm)
41.2903225806452
41.5841302848561
41.8788824879691
42.1712174551688
42.4575878610032
42.7342646932024
42.9973477996181
43.2427838272626
43.4663922103012
43.6638997050419
43.8309837376245
43.9633245214108
44.056665518938
44.1068813779512
44.1100519812208
44.0625407432743
43.9610747998285
43.8028243099881
43.5854777725605
43.3073100899095
42.9672401322802
42.564874786391
42.1005369205379
41.5752753498114
40.9911172561303
40.3565758944713
39.6856212419755
38.9913375684106
38.2855185398315
37.5786185195691
36.8797726601436
36.1968679684513
35.5366494666098
34.9048482442725
34.3063210963385
33.7451942268059
33.2250059867692
32.7488457261944
32.3194875763932
31.9395193929009
31.611468254638
31.3379249283722
31.1216706718226
30.9658107804939
30.8739205184833
30.8502106825531
30.8997222613011
31.0285627954614
31.2442016123593
31.5558478583803
31.9749454016962
32.5158342099858
33.1966520614345
34.0387955424896
35.053491859371
36.2468222379395
37.6264623675829
39.2011143228734
40.9796628603746
42.9699929495902
45.1773146890237
47.6018169619385
50.2354647456073
53.0577957998276
56.030707664303
59.0925204343189
62.1521201435588
65.0847457627119
67.7495060209851
70.0587692485612
71.9511456121876
73.3819396662307
74.3269169937033
74.7838905417064
74.7719224874821
74.3284044539714
73.5046475770713
72.3607899996075
70.9607972644114
69.3681447156978
67.6425169440881
65.8376172984906
64
62.1656723828395
60.352579252107
58.5726362051404
56.8354046155703
55.1483560047469
53.5171415194589
51.9458535647268
50.4372710196789
48.9930829533592
47.614088400118
46.3003716574933
45.0514538642891
43.8664224346958
42.7440403849978
41.6828377933339
40.681187660867
39.7373683567347
38.8496146753993
38.0161593464916
37.2352666367285
36.5052594860125
35.8245414348155
35.1916144328225
34.6050934723269
34.063718865004
33.5663668774341
33.1120593585494
32.699972930369
32.3294482714233
32
31.7107604480903
31.4588618873094
31.2412400710671
31.055161940173
30.8981738678572
30.7680580284078
30.6627953376162
30.5805337406604
30.5195608762805
30.4782803437623
30.4551909549817
30.4488684777089
30.4579494760582
30.4811169350594
30.5170874231026
30.5645996016977
30.6224039390512
30.6892535242387
30.7638959136062
30.8450659714659
30.9314796938248
31.0218290272166
31.1147777148815
31.2089582195391
31.302969785652
31.3953777140446
31.4847139275843
31.569478907826
31.6481450784811
31.7191617017545
31.7811119815677
31.8338878845798
31.8780761198836
31.9142909463258
31.9431653617342
31.9653480219398
31.9815003620344
31.9922939453539
31.9984080611655
32.0005275877754
31.9993411338442
31.9955394671808
31.9898142372186
31.9828569948165
31.9753585109804
31.9680083945978
31.9614950083096
31.9565056812254
31.9537272173008
31.9538466988531
31.9575525858709
31.9655361134992
31.9784929923423
31.9971254190579
32.0221444081339
32.0542724598049
32.0942465838275
32.1428217043944
32.2007744779291
32.2689075630252
32.3477379452983
32.4365388369467
32.5342644051375
32.639856841249
32.7522404811861
32.8703165557386
32.9929585893204
33.1190084797439
33.2472733045293
33.3765229104618
33.5054883524666
33.6328612550504
33.7572941741681
33.8774020389617
33.9917647509162
34.0989310120707
34.197423443577
34.28574504069
34.3623869899417
34.4258378486735
34.4745940563789
34.5071717118209
34.5221195103246
34.5180326930216
34.4935678155422
34.4474580994257
34.3785290873795
34.2857142857143
34.1697068167946
34.0377778552444
33.8986552924618
33.7608107674632
33.6324473261824
33.521527969913
33.4358419913405
33.3831069842248
33.3711060944829
33.4078624384045
33.5018557345746
33.6622903118022
33.8994292050437
34.2250167849364
34.652823527135
35.1993631774956
35.8848581852478
36.7345698630581
37.7806759639518
39.064989850656
40.643009566562
42.5901362656873
45.0046252782315
47.9583639243577
51.5055442960519
55.7001092299071
60.5819234542077
66.1520005094206
72.3321100421137
78.9061761407533
85.4508447708582
91.285550338625
95.5183790650565
97.555121850277
97.3932600361838
95.3517207208423
91.9344448374711
87.6860225803949
83.0860898516461
78.5012226758186
74.1820226692656
70.2839505204685
66.8950971610845
64.0619768113492
61.8104094024637
60.1618378262624
59.1468960492549
58.8187849109083
59.2692181801352
60.5649707169713
62.666312350486
65.5492451930817
69.2031286572189
73.6074900945678
78.7011193989428
84.3390503229878
90.2372375833394
95.9159001783449
100
100
100
100
100
100
97.4241471934675
93.0404971276307
88.3468625646708
83.5817656097232
78.9213796413336
74.4854817578936
70.3481206727247
66.5491325837704
63.1044414908581
60.0143647419792
57.2698796331125
54.8571428571429
52.7538842976892
50.9149498545214
49.2984823138408
47.8710461431102
46.6055957966388
45.4800030592887
44.475971670115
43.5782252384963
42.7738912601146
42.0520279937277
41.4032568661651
40.8194738285957
40.293620481346
39.819500946037
39.3916341178869
39.0051335520279
38.6556091407455
38.3390861361753
38.051938110443
37.7908312230468
37.5526777538687
37.3345973093804
37.1338844549746
36.9479817935565
36.7744577181789
36.610988228212
36.4555303231718
36.3077394092888
36.168116518087
36.0371604211222
35.9153633526351
35.8032138574783
35.7011997490305
35.6098111877797
35.5295438949273
35.4609025192586
35.4044041797295
35.3605822108091
35.3299901427127
35.313205954382
35.3108366435698
35.323523165852
35.3519458030396
35.396830031565
35.4589529733028
