Value(ms)
1453.125
1796.875
921.875
937.5
1875
1890.625
1859.375
1750
1390.625
640.625
1015.625
609.375
1093.75
1640.625
1640.625
1390.625
1531.25
1343.75
1625
781.25
1234.375
1921.875
2000
1656.25
1937.5
2000
1515.625
1093.75
1187.5
1671.875
1296.875
1296.875
1109.375
1140.625
1031.25
1578.125
1281.25
984.375
1703.125
1625
1578.125
1953.125
1750
1281.25
1781.25
1796.875
1375
1890.625
984.375
1343.75
1796.875
1593.75
906.25
1015.625
2000
1968.75
625
1390.625
1609.375
2406.25
2109.375
1468.75
1625
2000
1968.75
1140.625
1500
1625
1109.375
1093.75
1453.125
1656.25
1062.5
968.75
1000
1031.25
1062.5
843.75
1203.125
937.5
1109.375
1781.25
2265.625
984.375
937.5
1015.625
2000
1906.25
1937.5
1937.5
1718.75
1546.875
1703.125
1796.875
2062.5
1031.25
1234.375
1515.625
906.25
968.75
1968.75
906.25
671.875
1515.625
1546.875
921.875
875
953.125
890.625
1218.75
1531.25
1828.125
1343.75
1390.625
2656.25
937.5
1875
1750
2187.5
1453.125
2453.125
1328.125
1656.25
1031.25
1812.5
1515.625
1687.5
1968.75
1953.125
968.75
781.25
1625
1312.5
1015.625
1906.25
1734.375
1515.625
2000
1250
1156.25
1359.375
1375
1375
1734.375
968.75
1000
1015.625
1265.625
1515.625
1859.375
1546.875
1000
1687.5
1093.75
2421.875
859.375
1031.25
1765.625
1734.375
1125
984.375
953.125
1015.625
2500
1203.125
921.875
1984.375
1437.5
1812.5
1000
1296.875
1437.5
906.25
1656.25
1765.625
1875
1343.75
2390.625
1671.875
2125
1859.375
1921.875
1453.125
1421.875
1953.125
875
937.5
781.25
1921.875
1687.5
1218.75
921.875
937.5
984.375
1625
2062.5
1937.5
1328.125
1625
734.375
1296.875
1843.75
953.125
906.25
906.25
1734.375
1703.125
